央视,#genre#
CCTV12,http://27.11.62.158:8001/udp/225.0.4.129:7980
CCTV13,http://27.11.62.158:8001/udp/225.0.4.219:7980
CCTV14,http://27.11.62.158:8001/udp/225.0.4.128:7980
CCTV15,http://27.11.62.158:8001/udp/225.0.4.220:7980
CCTV17,http://27.11.62.158:8001/udp/225.0.4.179:7980
CCTV1,http://27.11.62.158:8003/udp/225.0.4.74:7980
CCTV2,http://27.11.62.158:8003/udp/225.0.4.132:7980
CCTV3,http://27.11.62.158:8003/udp/225.0.4.142:7980
CCTV4,http://27.11.62.158:8003/udp/225.0.4.176:7980
CCTV5,http://27.11.62.158:8003/udp/225.0.4.143:7980
CCTV5+,http://27.11.62.158:8003/udp/225.0.4.73:7980
CCTV6,http://27.11.62.158:8003/udp/225.0.4.144:7980
CCTV7,http://27.11.62.158:8003/udp/225.0.4.127:7980
CCTV8,http://27.11.62.158:8003/udp/225.0.4.137:7980
CCTV9,http://27.11.62.158:8003/udp/225.0.4.131:7980
CCTV10,http://27.11.62.158:8003/udp/225.0.4.130:7980
CCTV11,http://27.11.62.158:8003/udp/225.0.4.218:7980
CCTV12,http://27.11.62.158:8003/udp/225.0.4.129:7980
CCTV13,http://27.11.62.158:8003/udp/225.0.4.219:7980
CCTV14,http://27.11.62.158:8003/udp/225.0.4.128:7980
CCTV15,http://27.11.62.158:8003/udp/225.0.4.220:7980
CCTV17,http://27.11.62.158:8003/udp/225.0.4.179:7980
CETV1,http://171.118.251.172:8005/rtp/226.0.2.68:8456
CETV2,http://171.118.251.172:8005/rtp/226.0.2.69:8464
CETV4,http://171.118.251.172:8005/rtp/226.0.2.70:8472
CETV早期教育,http://171.118.251.172:8005/rtp/226.0.2.99:8704
CETV1,http://171.118.251.172:8005/rtp/226.0.2.181:9360
CCTV央视台球,http://171.118.251.172:8005/rtp/226.0.2.216:9640
CCTV高网,http://171.118.251.172:8005/rtp/226.0.2.217:9648
CCTV电视指南,http://171.118.251.172:8005/rtp/226.0.2.218:9656
CCTV央视文化精品,http://171.118.251.172:8005/rtp/226.0.2.219:9664
CCTV风云音乐,http://171.118.251.172:8005/rtp/226.0.2.220:9672
CCTV第一剧场,http://171.118.251.172:8005/rtp/226.0.2.221:9680
CCTV世界地理,http://171.118.251.172:8005/rtp/226.0.2.222:9688
CCTV兵器科技,http://171.118.251.172:8005/rtp/226.0.2.223:9696
CCTV怀旧剧场,http://171.118.251.172:8005/rtp/226.0.2.224:9704
CCTV风云足球,http://171.118.251.172:8005/rtp/226.0.2.225:9712
CCTV女性时尚,http://171.118.251.172:8005/rtp/226.0.2.226:9720
CCTV风云剧场,http://171.118.251.172:8005/rtp/226.0.2.227:9728
CCTV1,http://171.118.251.172:8003/rtp/226.0.2.153:9136
CCTV2,http://171.118.251.172:8003/rtp/226.0.2.154:9144
CCTV3,http://171.118.251.172:8003/rtp/226.0.2.208:9576
CCTV4,http://171.118.251.172:8003/rtp/226.0.2.156:9160
CCTV5,http://171.118.251.172:8003/rtp/226.0.2.209:9584
CCTV6,http://171.118.251.172:8003/rtp/226.0.2.210:9592
CCTV7,http://171.118.251.172:8003/rtp/226.0.2.159:9184
CCTV8,http://171.118.251.172:8003/rtp/226.0.2.211:9600
CCTV9,http://171.118.251.172:8003/rtp/226.0.2.161:9200
CCTV10,http://171.118.251.172:8003/rtp/226.0.2.162:9208
CCTV12,http://171.118.251.172:8003/rtp/226.0.2.164:9224
CCTV13,http://171.118.251.172:8003/rtp/226.0.2.165:9232
CCTV14,http://171.118.251.172:8003/rtp/226.0.2.166:9240
CCTV5+,http://171.118.251.172:8003/rtp/226.0.2.168:9256
CCTV16,http://171.118.251.172:8003/rtp/226.0.2.169:9264
CCTV17,http://171.118.251.172:8003/rtp/226.0.2.170:9272
CCTV1,http://171.118.251.172:8003/rtp/226.0.2.16:8040
CCTV1,http://171.118.251.172:8003/rtp/226.0.2.18:8056
CCTV2,http://171.118.251.172:8003/rtp/226.0.2.19:8064
CCTV3,http://171.118.251.172:8003/rtp/226.0.2.20:8072
CCTV4,http://171.118.251.172:8003/rtp/226.0.2.21:8080
CCTV5,http://171.118.251.172:8003/rtp/226.0.2.22:8088
CCTV6,http://171.118.251.172:8003/rtp/226.0.2.23:8096
CCTV7,http://171.118.251.172:8003/rtp/226.0.2.24:8104
CCTV8,http://171.118.251.172:8003/rtp/226.0.2.25:8112
CCTV9,http://171.118.251.172:8003/rtp/226.0.2.26:8120
CCTV10,http://171.118.251.172:8003/rtp/226.0.2.27:8128
CCTV11,http://171.118.251.172:8003/rtp/226.0.2.28:8136
CCTV12,http://171.118.251.172:8003/rtp/226.0.2.29:8144
CCTV13,http://171.118.251.172:8003/rtp/226.0.2.30:8152
CCTV14,http://171.118.251.172:8003/rtp/226.0.2.31:8160
CCTV15,http://171.118.251.172:8003/rtp/226.0.2.32:8168
CCTV17,http://171.118.251.172:8003/rtp/226.0.2.207:9568
CETV1,http://171.118.251.172:8003/rtp/226.0.2.68:8456
CETV2,http://171.118.251.172:8003/rtp/226.0.2.69:8464
CETV4,http://171.118.251.172:8003/rtp/226.0.2.70:8472
CETV早期教育,http://171.118.251.172:8003/rtp/226.0.2.99:8704
CETV1,http://171.118.251.172:8003/rtp/226.0.2.181:9360
CCTV央视台球,http://171.118.251.172:8003/rtp/226.0.2.216:9640
CCTV高网,http://171.118.251.172:8003/rtp/226.0.2.217:9648
CCTV电视指南,http://171.118.251.172:8003/rtp/226.0.2.218:9656
CCTV央视文化精品,http://171.118.251.172:8003/rtp/226.0.2.219:9664
CCTV风云音乐,http://171.118.251.172:8003/rtp/226.0.2.220:9672
CCTV第一剧场,http://171.118.251.172:8003/rtp/226.0.2.221:9680
CCTV世界地理,http://171.118.251.172:8003/rtp/226.0.2.222:9688
CCTV兵器科技,http://171.118.251.172:8003/rtp/226.0.2.223:9696
CCTV怀旧剧场,http://171.118.251.172:8003/rtp/226.0.2.224:9704
CCTV风云足球,http://171.118.251.172:8003/rtp/226.0.2.225:9712
CCTV女性时尚,http://171.118.251.172:8003/rtp/226.0.2.226:9720
CCTV风云剧场,http://171.118.251.172:8003/rtp/226.0.2.227:9728
CCTV1,http://180.142.178.242:8138/udp/239.81.0.102:4056
CCTV1,http://180.142.178.242:8138/udp/239.81.0.13:4056
CCTV2,http://180.142.178.242:8138/udp/239.81.0.115:4056
CCTV2,http://180.142.178.242:8138/udp/239.81.0.14:4056
CCTV3,http://180.142.178.242:8138/udp/239.81.0.231:4056
CCTV4,http://180.142.178.242:8138/udp/239.81.0.96:4056
CCTV4,http://180.142.178.242:8138/udp/239.81.0.16:4056
CCTV5,http://180.142.178.242:8138/udp/239.81.0.232:4056
CCTV5,http://180.142.178.242:8138/udp/239.81.0.101:4056
CCTV6,http://180.142.178.242:8138/udp/239.81.0.233:4056
CCTV7,http://180.142.178.242:8138/udp/239.81.0.116:4056
CCTV7,http://180.142.178.242:8138/udp/239.81.0.19:4056
CCTV8,http://180.142.178.242:8138/udp/239.81.0.234:4056
CCTV9,http://180.142.178.242:8138/udp/239.81.0.117:4056
CCTV9,http://180.142.178.242:8138/udp/239.81.0.21:4056
CCTV10,http://180.142.178.242:8138/udp/239.81.0.118:4056
CCTV10,http://180.142.178.242:8138/udp/239.81.0.22:4056
CCTV11,http://180.142.178.242:8138/udp/239.81.0.229:4056
CCTV11,http://180.142.178.242:8138/udp/239.81.0.23:4056
CCTV12,http://180.142.178.242:8138/udp/239.81.0.119:4056
CCTV12,http://180.142.178.242:8138/udp/239.81.0.24:4056
CCTV13,http://180.142.178.242:8138/udp/239.81.0.26:4056
CCTV13,http://180.142.178.242:8138/udp/239.81.0.206:4056
CCTV14,http://180.142.178.242:8138/udp/239.81.0.120:4056
CCTV14,http://180.142.178.242:8138/udp/239.81.0.25:4056
CCTV15,http://180.142.178.242:8138/udp/239.81.0.230:4056
CCTV15,http://180.142.178.242:8138/udp/239.81.0.27:4056
CCTV17,http://180.142.178.242:8138/udp/239.81.0.228:4056
CCTV17,http://180.142.178.242:8138/udp/239.81.0.227:4056
CCTV中学生,http://180.142.178.242:8138/udp/239.81.0.87:4056
CETV1,http://180.142.178.242:8138/udp/239.81.0.92:4056
CETV1,http://180.142.178.242:8138/udp/239.81.0.52:4056
CETV2,http://180.142.178.242:8138/udp/239.81.0.245:4056
CETV4,http://180.142.178.242:8138/udp/239.81.0.246:4056
CCTV4,http://180.142.178.242:8138/udp/239.81.0.69:4056
CCTV4,http://180.142.178.242:8138/udp/239.81.0.71:4056

卫视,#genre#
湖北卫视,http://116.117.104.38:8096/tsfile/live/0132_1.m3u8
贵州卫视,http://116.117.104.38:8096/tsfile/live/0120_1.m3u8
辽宁卫视,http://116.117.104.38:8096/tsfile/live/0121_1.m3u8
安徽卫视,http://116.117.104.38:8096/tsfile/live/0130_1.m3u8
北京卫视,http://116.117.104.38:8096/tsfile/live/0122_1.m3u8
湖北卫视,http://110.7.129.81:8096/tsfile/live/0132_1.m3u8
贵州卫视,http://110.7.129.81:8096/tsfile/live/0120_1.m3u8
辽宁卫视,http://110.7.129.81:8096/tsfile/live/0121_1.m3u8
安徽卫视,http://110.7.129.81:8096/tsfile/live/0130_1.m3u8
北京卫视,http://110.7.129.81:8096/tsfile/live/0122_1.m3u8
北京卫视,http://221.210.64.165:2233/hls/57/index.m3u8
河北卫视,http://221.210.64.165:2233/hls/58/index.m3u8
湖南卫视,http://27.11.62.158:8001/udp/225.0.4.75:7980
浙江卫视,http://27.11.62.158:8001/udp/225.0.4.81:7980
江苏卫视,http://27.11.62.158:8001/udp/225.0.4.79:7980
安徽卫视,http://27.11.62.158:8001/udp/225.0.4.133:7980
广东卫视,http://27.11.62.158:8001/udp/225.0.4.84:7980
北京卫视,http://27.11.62.158:8001/udp/225.0.4.78:7980
天津卫视,http://27.11.62.158:8001/udp/225.0.4.82:7980
辽宁卫视,http://27.11.62.158:8001/udp/225.0.4.98:7980
东方卫视,http://27.11.62.158:8001/udp/225.0.4.80:7980
河北卫视,http://27.11.62.158:8001/udp/225.0.4.174:7980
贵州卫视,http://27.11.62.158:8001/udp/225.0.4.175:7980
山东卫视,http://27.11.62.158:8001/udp/225.0.4.199:7980
东南卫视,http://27.11.62.158:8001/udp/225.0.4.200:7980
黑龙江卫视,http://27.11.62.158:8001/udp/225.0.4.201:7980
深圳卫视,http://27.11.62.158:8001/udp/225.0.4.202:7980
江西卫视,http://27.11.62.158:8001/udp/225.0.4.203:7980
四川卫视,http://27.11.62.158:8001/udp/225.0.4.204:7980
重庆卫视,http://27.11.62.158:8001/udp/225.0.4.187:7980
湖南卫视,http://27.11.62.158:8003/udp/225.0.4.75:7980
浙江卫视,http://27.11.62.158:8003/udp/225.0.4.81:7980
江苏卫视,http://27.11.62.158:8003/udp/225.0.4.79:7980
安徽卫视,http://27.11.62.158:8003/udp/225.0.4.133:7980
广东卫视,http://27.11.62.158:8003/udp/225.0.4.84:7980
北京卫视,http://27.11.62.158:8003/udp/225.0.4.78:7980
天津卫视,http://27.11.62.158:8003/udp/225.0.4.82:7980
辽宁卫视,http://27.11.62.158:8003/udp/225.0.4.98:7980
东方卫视,http://27.11.62.158:8003/udp/225.0.4.80:7980
河北卫视,http://27.11.62.158:8003/udp/225.0.4.174:7980
贵州卫视,http://27.11.62.158:8003/udp/225.0.4.175:7980
山东卫视,http://27.11.62.158:8003/udp/225.0.4.199:7980
东南卫视,http://27.11.62.158:8003/udp/225.0.4.200:7980
黑龙江卫视,http://27.11.62.158:8003/udp/225.0.4.201:7980
深圳卫视,http://27.11.62.158:8003/udp/225.0.4.202:7980
江西卫视,http://27.11.62.158:8003/udp/225.0.4.203:7980
四川卫视,http://27.11.62.158:8003/udp/225.0.4.204:7980
重庆卫视,http://27.11.62.158:8003/udp/225.0.4.187:7980
山西卫视,http://171.118.251.172:8005/rtp/226.0.2.11:8000
湖南卫视,http://171.118.251.172:8005/rtp/226.0.2.143:9056
浙江卫视,http://171.118.251.172:8005/rtp/226.0.2.144:9064
安徽卫视,http://171.118.251.172:8005/rtp/226.0.2.145:9072
广东卫视,http://171.118.251.172:8005/rtp/226.0.2.146:9080
深圳卫视,http://171.118.251.172:8005/rtp/226.0.2.147:9088
天津卫视,http://171.118.251.172:8005/rtp/226.0.2.148:9096
山东卫视,http://171.118.251.172:8005/rtp/226.0.2.149:9104
湖北卫视,http://171.118.251.172:8005/rtp/226.0.2.150:9112
黑龙江卫视,http://171.118.251.172:8005/rtp/226.0.2.151:9120
山西卫视,http://171.118.251.172:8005/rtp/226.0.2.152:9128
辽宁卫视,http://171.118.251.172:8005/rtp/226.0.2.173:9296
重庆卫视,http://171.118.251.172:8005/rtp/226.0.2.174:9304
东方卫视,http://171.118.251.172:8005/rtp/226.0.2.175:9312
江苏卫视,http://171.118.251.172:8005/rtp/226.0.2.176:9320
北京卫视,http://171.118.251.172:8005/rtp/226.0.2.177:9328
河北卫视,http://171.118.251.172:8005/rtp/226.0.2.178:9336
四川卫视,http://171.118.251.172:8005/rtp/226.0.2.179:9344
贵州卫视,http://171.118.251.172:8005/rtp/226.0.2.180:9352
湖南卫视,http://171.118.251.172:8005/rtp/226.0.2.33:8176
东方卫视,http://171.118.251.172:8005/rtp/226.0.2.34:8184
辽宁卫视,http://171.118.251.172:8005/rtp/226.0.2.35:8192
浙江卫视,http://171.118.251.172:8005/rtp/226.0.2.36:8200
安徽卫视,http://171.118.251.172:8005/rtp/226.0.2.37:8208
江苏卫视,http://171.118.251.172:8005/rtp/226.0.2.38:8216
北京卫视,http://171.118.251.172:8005/rtp/226.0.2.39:8224
东南卫视,http://171.118.251.172:8005/rtp/226.0.2.40:8232
四川卫视,http://171.118.251.172:8005/rtp/226.0.2.42:8248
贵州卫视,http://171.118.251.172:8005/rtp/226.0.2.43:8256
广东卫视,http://171.118.251.172:8005/rtp/226.0.2.45:8272
广西卫视,http://171.118.251.172:8005/rtp/226.0.2.46:8280
深圳卫视,http://171.118.251.172:8005/rtp/226.0.2.47:8288
黑龙江卫视,http://171.118.251.172:8005/rtp/226.0.2.48:8296
湖北卫视,http://171.118.251.172:8005/rtp/226.0.2.49:8304
重庆卫视,http://171.118.251.172:8005/rtp/226.0.2.50:8312
山东卫视,http://171.118.251.172:8005/rtp/226.0.2.51:8320
河南卫视,http://171.118.251.172:8005/rtp/226.0.2.52:8328
陕西卫视,http://171.118.251.172:8005/rtp/226.0.2.53:8336
江西卫视,http://171.118.251.172:8005/rtp/226.0.2.54:8344
甘肃卫视,http://171.118.251.172:8005/rtp/226.0.2.55:8352
天津卫视,http://171.118.251.172:8005/rtp/226.0.2.56:8360
吉林卫视,http://171.118.251.172:8005/rtp/226.0.2.58:8376
青海卫视,http://171.118.251.172:8005/rtp/226.0.2.59:8384
云南卫视,http://171.118.251.172:8005/rtp/226.0.2.60:8392
海南卫视,http://171.118.251.172:8005/rtp/226.0.2.61:8400
兵团卫视,http://171.118.251.172:8005/rtp/226.0.2.62:8408
内蒙古卫视,http://171.118.251.172:8005/rtp/226.0.2.63:8416
宁夏卫视,http://171.118.251.172:8005/rtp/226.0.2.64:8424
河北卫视,http://171.118.251.172:8005/rtp/226.0.2.65:8432
西藏卫视,http://171.118.251.172:8005/rtp/226.0.2.66:8440
新疆卫视,http://171.118.251.172:8005/rtp/226.0.2.67:8448
东南卫视,http://171.118.251.172:8005/rtp/226.0.2.188:9416
河南卫视,http://171.118.251.172:8005/rtp/226.0.2.195:9472
江西卫视,http://171.118.251.172:8005/rtp/226.0.2.198:9496
吉林卫视,http://171.118.251.172:8005/rtp/226.0.2.199:9504
海南卫视,http://171.118.251.172:8005/rtp/226.0.2.212:9608
广西卫视,http://171.118.251.172:8005/rtp/226.0.2.231:9760
山西卫视,http://171.118.251.172:8003/rtp/226.0.2.11:8000
湖南卫视,http://171.118.251.172:8003/rtp/226.0.2.143:9056
浙江卫视,http://171.118.251.172:8003/rtp/226.0.2.144:9064
安徽卫视,http://171.118.251.172:8003/rtp/226.0.2.145:9072
广东卫视,http://171.118.251.172:8003/rtp/226.0.2.146:9080
深圳卫视,http://171.118.251.172:8003/rtp/226.0.2.147:9088
天津卫视,http://171.118.251.172:8003/rtp/226.0.2.148:9096
山东卫视,http://171.118.251.172:8003/rtp/226.0.2.149:9104
湖北卫视,http://171.118.251.172:8003/rtp/226.0.2.150:9112
黑龙江卫视,http://171.118.251.172:8003/rtp/226.0.2.151:9120
山西卫视,http://171.118.251.172:8003/rtp/226.0.2.152:9128
辽宁卫视,http://171.118.251.172:8003/rtp/226.0.2.173:9296
重庆卫视,http://171.118.251.172:8003/rtp/226.0.2.174:9304
东方卫视,http://171.118.251.172:8003/rtp/226.0.2.175:9312
江苏卫视,http://171.118.251.172:8003/rtp/226.0.2.176:9320
北京卫视,http://171.118.251.172:8003/rtp/226.0.2.177:9328
河北卫视,http://171.118.251.172:8003/rtp/226.0.2.178:9336
四川卫视,http://171.118.251.172:8003/rtp/226.0.2.179:9344
贵州卫视,http://171.118.251.172:8003/rtp/226.0.2.180:9352
湖南卫视,http://171.118.251.172:8003/rtp/226.0.2.33:8176
东方卫视,http://171.118.251.172:8003/rtp/226.0.2.34:8184
辽宁卫视,http://171.118.251.172:8003/rtp/226.0.2.35:8192
浙江卫视,http://171.118.251.172:8003/rtp/226.0.2.36:8200
安徽卫视,http://171.118.251.172:8003/rtp/226.0.2.37:8208
江苏卫视,http://171.118.251.172:8003/rtp/226.0.2.38:8216
北京卫视,http://171.118.251.172:8003/rtp/226.0.2.39:8224
东南卫视,http://171.118.251.172:8003/rtp/226.0.2.40:8232
四川卫视,http://171.118.251.172:8003/rtp/226.0.2.42:8248
贵州卫视,http://171.118.251.172:8003/rtp/226.0.2.43:8256
广东卫视,http://171.118.251.172:8003/rtp/226.0.2.45:8272
广西卫视,http://171.118.251.172:8003/rtp/226.0.2.46:8280
深圳卫视,http://171.118.251.172:8003/rtp/226.0.2.47:8288
黑龙江卫视,http://171.118.251.172:8003/rtp/226.0.2.48:8296
湖北卫视,http://171.118.251.172:8003/rtp/226.0.2.49:8304
重庆卫视,http://171.118.251.172:8003/rtp/226.0.2.50:8312
山东卫视,http://171.118.251.172:8003/rtp/226.0.2.51:8320
河南卫视,http://171.118.251.172:8003/rtp/226.0.2.52:8328
陕西卫视,http://171.118.251.172:8003/rtp/226.0.2.53:8336
江西卫视,http://171.118.251.172:8003/rtp/226.0.2.54:8344
甘肃卫视,http://171.118.251.172:8003/rtp/226.0.2.55:8352
天津卫视,http://171.118.251.172:8003/rtp/226.0.2.56:8360
吉林卫视,http://171.118.251.172:8003/rtp/226.0.2.58:8376
青海卫视,http://171.118.251.172:8003/rtp/226.0.2.59:8384
云南卫视,http://171.118.251.172:8003/rtp/226.0.2.60:8392
海南卫视,http://171.118.251.172:8003/rtp/226.0.2.61:8400
兵团卫视,http://171.118.251.172:8003/rtp/226.0.2.62:8408
内蒙古卫视,http://171.118.251.172:8003/rtp/226.0.2.63:8416
宁夏卫视,http://171.118.251.172:8003/rtp/226.0.2.64:8424
河北卫视,http://171.118.251.172:8003/rtp/226.0.2.65:8432
西藏卫视,http://171.118.251.172:8003/rtp/226.0.2.66:8440
新疆卫视,http://171.118.251.172:8003/rtp/226.0.2.67:8448
东南卫视,http://171.118.251.172:8003/rtp/226.0.2.188:9416
河南卫视,http://171.118.251.172:8003/rtp/226.0.2.195:9472
江西卫视,http://171.118.251.172:8003/rtp/226.0.2.198:9496
吉林卫视,http://171.118.251.172:8003/rtp/226.0.2.199:9504
海南卫视,http://171.118.251.172:8003/rtp/226.0.2.212:9608
广西卫视,http://171.118.251.172:8003/rtp/226.0.2.231:9760
广西卫视,http://180.142.178.242:8138/udp/239.81.0.107:4056
广西卫视,http://180.142.178.242:8138/udp/239.81.0.2:4056
北京卫视,http://180.142.178.242:8138/udp/239.81.0.109:4056
北京卫视,http://180.142.178.242:8138/udp/239.81.0.30:4056
天津卫视,http://180.142.178.242:8138/udp/239.81.0.113:4056
天津卫视,http://180.142.178.242:8138/udp/239.81.0.50:4056
东方卫视,http://180.142.178.242:8138/udp/239.81.0.111:4056
东方卫视,http://180.142.178.242:8138/udp/239.81.0.29:4056
重庆卫视,http://180.142.178.242:8138/udp/239.81.0.47:4056
浙江卫视,http://180.142.178.242:8138/udp/239.81.0.108:4056
浙江卫视,http://180.142.178.242:8138/udp/239.81.0.31:4056
安徽卫视,http://180.142.178.242:8138/udp/239.81.0.211:4056
安徽卫视,http://180.142.178.242:8138/udp/239.81.0.37:4056
江苏卫视,http://180.142.178.242:8138/udp/239.81.0.106:4056
江苏卫视,http://180.142.178.242:8138/udp/239.81.0.34:4056
山东卫视,http://180.142.178.242:8138/udp/239.81.0.114:4056
山东卫视,http://180.142.178.242:8138/udp/239.81.0.39:4056
山东教育卫视,http://180.142.178.242:8138/udp/239.81.0.93:4056
辽宁卫视,http://180.142.178.242:8138/udp/239.81.0.210:4056
辽宁卫视,http://180.142.178.242:8138/udp/239.81.0.35:4056
吉林卫视,http://180.142.178.242:8138/udp/239.81.0.58:4056
黑龙江卫视,http://180.142.178.242:8138/udp/239.81.0.105:4056
黑龙江卫视,http://180.142.178.242:8138/udp/239.81.0.33:4056
内蒙古卫视,http://180.142.178.242:8138/udp/239.81.0.54:4056
宁夏卫视,http://180.142.178.242:8138/udp/239.81.0.60:4056
甘肃卫视,http://180.142.178.242:8138/udp/239.81.0.207:4056
青海卫视,http://180.142.178.242:8138/udp/239.81.0.53:4056
新疆卫视,http://180.142.178.242:8138/udp/239.81.0.46:4056
兵团卫视,http://180.142.178.242:8138/udp/239.81.0.213:4056
西藏卫视,http://180.142.178.242:8138/udp/239.81.0.55:4056
云南卫视,http://180.142.178.242:8138/udp/239.81.0.45:4056
四川卫视,http://180.142.178.242:8138/udp/239.81.0.130:4056
四川卫视,http://180.142.178.242:8138/udp/239.81.0.43:4056
贵州卫视,http://180.142.178.242:8138/udp/239.81.0.95:4056
贵州卫视,http://180.142.178.242:8138/udp/239.81.0.56:4056
海南卫视,http://180.142.178.242:8138/udp/239.81.0.48:4056
三沙卫视,http://180.142.178.242:8138/udp/239.81.0.242:4056
广东卫视,http://180.142.178.242:8138/udp/239.81.0.104:4056
广东卫视,http://180.142.178.242:8138/udp/239.81.0.36:4056
南方卫视,http://180.142.178.242:8138/udp/239.81.0.32:4056
深圳卫视,http://180.142.178.242:8138/udp/239.81.0.103:4056
深圳卫视,http://180.142.178.242:8138/udp/239.81.0.57:4056
湖南卫视,http://180.142.178.242:8138/udp/239.81.0.110:4056
湖南卫视,http://180.142.178.242:8138/udp/239.81.0.40:4056
湖北卫视,http://180.142.178.242:8138/udp/239.81.0.112:4056
湖北卫视,http://180.142.178.242:8138/udp/239.81.0.41:4056
陕西卫视,http://180.142.178.242:8138/udp/239.81.0.89:4056
山西卫视,http://180.142.178.242:8138/udp/239.81.0.49:4056
河南卫视,http://180.142.178.242:8138/udp/239.81.0.44:4056
河北卫视,http://180.142.178.242:8138/udp/239.81.0.94:4056
河北卫视,http://180.142.178.242:8138/udp/239.81.0.51:4056
江西卫视,http://180.142.178.242:8138/udp/239.81.0.204:4056
江西卫视,http://180.142.178.242:8138/udp/239.81.0.38:4056
东南卫视,http://180.142.178.242:8138/udp/239.81.0.215:4056
东南卫视,http://180.142.178.242:8138/udp/239.81.0.59:4056
厦门卫视,http://180.142.178.242:8138/udp/239.81.0.212:4056

IPV4-1,#genre#
CCTV4K,http://27.222.3.214/liveali-tp4k.cctv.cn/live/4K10M.stream/playlist.m3u8
CCTV4K,http://113.96.179.241/liveali-tp4k.cctv.cn/live/4K10M.stream/playlist.m3u8
CCTV1,http://110.7.131.250:8096/tsfile/live/0001_1.m3u8
CCTV1,http://61.163.181.78:9901/tsfile/live/0001_1.m3u8
